scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,G,J. Pickford,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,GK,L. Fabianski,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DL,Emerson,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DC,Kurt Zouma,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DC,Thilo Kehrer,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DR,V. Coufal,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DMC,Tomas Soucek,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,DMC,Declan Rice,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,AML,P. Fornals,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,AMC,L. Paqueta,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,AMR,Jarrod Bowen,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,West Ham United,FW,M. Antonio,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,West Ham United,D,Nayef Aguerd,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,West Ham United,D,Ben Johnson,NO
